dataset,behavior_canonical,split,sample_id,t,detector_success,pose_returned,status,infer_ms,mean_conf,median_conf,points_conf_ge_02,points_conf_ge_05,mask_containment_sanity_rate_all,mask_containment_sanity_rate_conf02,mask_inside_count,nose_x,nose_y,nose_conf,nose_in_mask,upper_jaw_x,upper_jaw_y,upper_jaw_conf,upper_jaw_in_mask,lower_jaw_x,lower_jaw_y,lower_jaw_conf,lower_jaw_in_mask,mouth_end_right_x,mouth_end_right_y,mouth_end_right_conf,mouth_end_right_in_mask,mouth_end_left_x,mouth_end_left_y,mouth_end_left_conf,mouth_end_left_in_mask,right_eye_x,right_eye_y,right_eye_conf,right_eye_in_mask,right_earbase_x,right_earbase_y,right_earbase_conf,right_earbase_in_mask,right_earend_x,right_earend_y,right_earend_conf,right_earend_in_mask,right_antler_base_x,right_antler_base_y,right_antler_base_conf,right_antler_base_in_mask,right_antler_end_x,right_antler_end_y,right_antler_end_conf,right_antler_end_in_mask,left_eye_x,left_eye_y,left_eye_conf,left_eye_in_mask,left_earbase_x,left_earbase_y,left_earbase_conf,left_earbase_in_mask,left_earend_x,left_earend_y,left_earend_conf,left_earend_in_mask,left_antler_base_x,left_antler_base_y,left_antler_base_conf,left_antler_base_in_mask,left_antler_end_x,left_antler_end_y,left_antler_end_conf,left_antler_end_in_mask,neck_base_x,neck_base_y,neck_base_conf,neck_base_in_mask,neck_end_x,neck_end_y,neck_end_conf,neck_end_in_mask,throat_base_x,throat_base_y,throat_base_conf,throat_base_in_mask,throat_end_x,throat_end_y,throat_end_conf,throat_end_in_mask,back_base_x,back_base_y,back_base_conf,back_base_in_mask,back_end_x,back_end_y,back_end_conf,back_end_in_mask,back_middle_x,back_middle_y,back_middle_conf,back_middle_in_mask,tail_base_x,tail_base_y,tail_base_conf,tail_base_in_mask,tail_end_x,tail_end_y,tail_end_conf,tail_end_in_mask,front_left_thai_x,front_left_thai_y,front_left_thai_conf,front_left_thai_in_mask,front_left_knee_x,front_left_knee_y,front_left_knee_conf,front_left_knee_in_mask,front_left_paw_x,front_left_paw_y,front_left_paw_conf,front_left_paw_in_mask,front_right_thai_x,front_right_thai_y,front_right_thai_conf,front_right_thai_in_mask,front_right_knee_x,front_right_knee_y,front_right_knee_conf,front_right_knee_in_mask,front_right_paw_x,front_right_paw_y,front_right_paw_conf,front_right_paw_in_mask,back_left_paw_x,back_left_paw_y,back_left_paw_conf,back_left_paw_in_mask,back_left_thai_x,back_left_thai_y,back_left_thai_conf,back_left_thai_in_mask,back_right_thai_x,back_right_thai_y,back_right_thai_conf,back_right_thai_in_mask,back_left_knee_x,back_left_knee_y,back_left_knee_conf,back_left_knee_in_mask,back_right_knee_x,back_right_knee_y,back_right_knee_conf,back_right_knee_in_mask,back_right_paw_x,back_right_paw_y,back_right_paw_conf,back_right_paw_in_mask,belly_bottom_x,belly_bottom_y,belly_bottom_conf,belly_bottom_in_mask,body_middle_right_x,body_middle_right_y,body_middle_right_conf,body_middle_right_in_mask,body_middle_left_x,body_middle_left_y,body_middle_left_conf,body_middle_left_in_mask
beef_cattle_behavior,Feeding,train,beef_180_1_clip_0,4,True,True,pose_output_returned,140.09,0.6823,0.7179,39,31,0.641,0.641,25,214.65,154.68,0.9711,1,211.34,160.6,0.9678,0,204.43,161.91,0.7831,1,199.82,157.43,0.7577,1,206.91,154.24,0.7179,1,193.22,131.45,0.9197,1,171.96,121.08,0.631,1,156.92,115.76,0.5109,0,180.22,112.37,0.6655,1,186.9,102.23,0.2513,0,199.05,127.13,1.0,1,189.91,107.4,0.7479,1,187.99,98.25,0.7486,0,193.32,109.71,0.7694,1,193.27,101.23,0.3125,0,129.08,88.54,0.7165,1,133.99,68.74,0.4635,1,148.77,138.85,0.5251,1,125.29,126.39,0.2703,1,123.66,55.7,0.4878,1,22.29,35.54,0.6854,1,70.72,38.57,0.6538,1,18.71,36.63,0.9147,1,18.45,131.55,0.2061,0,110.96,123.94,0.8865,0,111.68,152.5,0.6834,0,111.77,180.14,0.7631,1,85.79,118.11,0.9338,1,80.71,154.0,0.7731,0,77.85,187.72,0.437,1,33.64,146.87,0.6761,0,36.72,100.1,0.8971,0,22.59,97.66,0.8914,0,30.91,122.89,0.8034,1,27.31,127.91,0.8932,1,32.76,150.56,0.7489,0,56.1,113.56,0.6653,0,56.2,86.87,0.5712,1,55.48,86.51,0.3101,1
beef_cattle_behavior,Feeding,train,beef_180_1_clip_0,5,True,True,pose_output_returned,140.61,0.6453,0.631,39,29,0.6154,0.6154,24,204.59,206.98,0.9293,0,201.49,211.8,0.783,0,193.15,210.36,0.654,1,190.86,202.53,0.6081,1,211.43,200.89,0.631,0,182.35,164.31,0.9603,1,172.91,140.75,0.5751,1,151.13,135.81,0.3197,1,179.97,132.54,0.7122,1,190.64,121.81,0.2374,1,209.6,158.73,0.8378,0,205.7,126.41,0.6888,0,205.54,120.7,0.3762,0,203.15,131.17,0.5877,0,201.45,114.15,0.3235,0,145.23,83.54,0.6432,1,152.71,54.61,0.6139,1,150.86,139.58,0.6246,1,138.34,129.6,0.5324,0,150.14,48.36,0.7248,1,23.69,19.17,0.8152,1,75.39,15.68,0.7414,1,20.26,20.85,0.7655,1,19.9,137.53,0.8156,0,146.72,123.04,0.4784,0,129.02,161.06,0.4665,1,122.31,201.16,0.4534,0,101.27,119.12,0.7911,1,100.53,163.01,0.8387,1,96.32,207.25,0.5984,1,48.42,160.41,0.9049,0,45.79,95.13,1.0,1,24.84,88.52,0.862,1,37.72,127.77,0.8847,1,29.17,131.26,0.4919,1,31.58,164.71,0.5309,0,67.65,110.64,0.4322,0,55.37,73.89,0.5855,1,55.62,71.35,0.3477,1
beef_cattle_behavior,Feeding,train,beef_180_1_clip_0,6,True,True,pose_output_returned,143.73,0.4746,0.3395,34,15,0.6667,0.7059,26,151.26,142.99,0.3208,1,157.96,143.63,0.2758,1,147.61,144.99,0.316,1,154.92,139.45,0.2108,1,161.91,133.61,0.3719,1,154.06,118.5,0.234,1,170.81,117.26,0.3287,0,138.96,58.61,0.1481,1,159.04,108.29,0.3368,1,171.64,130.43,0.1674,1,173.49,116.13,0.1936,0,173.2,108.12,0.2977,0,171.0,108.37,0.1328,0,170.21,108.51,0.2933,1,164.66,108.56,0.2628,1,134.59,60.69,0.7033,1,144.31,46.76,0.4105,1,145.73,128.97,0.2722,0,130.91,129.09,0.3351,0,143.34,39.82,0.3782,1,38.23,18.15,0.7449,1,86.74,16.1,0.9018,1,36.37,20.79,0.7844,1,61.31,97.13,0.0679,0,103.17,117.62,0.2126,1,141.96,144.83,0.7175,0,137.21,177.07,0.4243,0,101.77,115.0,0.9377,1,107.91,152.1,0.606,1,109.38,177.51,0.6298,0,57.56,155.12,0.8972,0,62.13,91.79,0.8461,1,32.51,84.01,0.9488,1,54.23,119.5,0.8733,1,32.09,117.89,0.8828,1,33.75,153.92,0.8501,0,78.91,110.09,0.5171,0,62.46,66.77,0.3395,1,50.72,66.13,0.3374,1
beef_cattle_behavior,Feeding,train,beef_180_1_clip_0,7,True,True,pose_output_returned,141.36,0.661,0.6686,38,28,0.7949,0.7895,31,203.32,207.86,0.9782,1,200.34,213.81,0.8682,1,195.72,213.29,0.7364,1,189.81,209.44,0.5972,1,204.84,202.09,0.6773,1,180.61,172.76,0.9075,1,160.33,152.2,0.6993,1,140.2,152.41,0.765,0,171.52,141.13,0.4908,1,179.61,143.08,0.2096,1,205.6,162.21,0.8383,1,197.54,131.07,0.6258,1,198.61,115.05,0.4889,0,199.17,136.23,0.5818,1,202.27,119.21,0.3067,0,131.95,74.92,0.6501,0,143.95,52.07,0.454,1,148.35,153.09,0.1166,1,131.3,127.58,0.2418,0,144.69,45.41,0.5485,1,28.56,14.73,0.8737,1,75.97,17.16,0.9556,1,27.32,16.4,0.8769,1,27.12,16.86,0.3008,1,109.33,124.71,0.4427,1,108.04,159.78,0.6371,1,107.11,204.06,0.4593,1,102.37,120.44,1.0,1,106.48,161.88,0.8809,1,106.94,207.98,0.6686,1,58.73,158.91,1.0,0,56.23,91.69,0.8109,1,24.1,89.19,0.9606,1,50.06,123.34,0.986,1,26.68,125.59,0.8763,1,29.73,161.32,0.842,0,70.38,116.77,0.5312,0,50.97,71.3,0.5344,1,51.5,68.9,0.3597,1
beef_cattle_behavior,Feeding,val,beef_175_2_clip_0,0,True,True,pose_output_returned,140.09,0.5411,0.5472,36,21,0.641,0.6111,25,164.11,211.64,0.9591,1,163.49,218.19,0.9036,0,158.61,217.84,0.7209,0,150.0,212.13,0.5923,0,170.61,210.01,0.7579,0,138.69,177.3,0.9453,1,133.68,157.46,0.6421,1,123.11,160.92,0.4674,1,141.74,159.06,0.7031,1,149.42,151.37,0.4459,1,163.51,172.77,0.8378,1,160.69,151.27,0.5472,1,168.36,149.71,0.5741,1,159.63,154.91,0.5227,1,165.93,154.31,0.4449,1,90.55,58.7,0.4096,1,110.98,59.42,0.1399,1,126.97,156.95,0.1506,1,105.54,102.24,0.2546,1,98.02,27.94,0.1474,1,67.47,9.55,0.7605,1,89.89,23.45,0.4072,1,65.93,10.74,0.9795,1,51.77,69.61,0.3794,0,132.65,99.33,0.5539,1,132.35,150.7,0.3133,1,128.24,179.96,0.318,0,99.74,106.01,0.689,1,116.67,146.89,0.8185,0,120.6,174.25,0.8122,0,97.88,138.35,0.3127,0,73.21,88.86,0.3473,1,62.85,81.42,0.7655,0,95.02,116.61,0.2957,1,68.99,116.33,0.5775,0,71.56,140.13,0.3251,0,86.69,105.21,0.4962,0,61.61,65.33,0.2283,0,138.68,64.7,0.5585,1
beef_cattle_behavior,Feeding,val,beef_175_2_clip_0,1,True,True,pose_output_returned,143.35,0.5616,0.5405,39,24,0.7179,0.7179,28,177.97,206.77,0.8321,1,177.42,213.42,0.8111,1,173.73,211.95,0.6624,1,164.76,207.93,0.5718,0,179.34,204.26,0.6064,1,148.68,176.16,0.8633,1,138.87,154.1,0.6403,1,136.01,140.29,0.3965,1,145.79,151.05,0.5254,1,155.88,138.75,0.3568,1,170.52,166.96,0.7435,1,162.19,140.18,0.7658,1,166.44,131.82,0.5405,0,160.68,141.48,0.7037,1,164.55,135.84,0.314,0,115.15,77.66,0.6966,1,119.24,76.05,0.3386,1,131.95,125.73,0.3258,1,117.2,98.35,0.2383,1,119.04,61.81,0.2776,1,56.59,11.56,0.933,1,90.9,24.79,0.6401,1,51.33,13.8,1.0,1,43.65,66.2,0.2333,1,130.74,99.73,0.4066,1,71.88,118.04,0.4537,0,96.3,144.64,0.4965,0,94.9,98.9,0.6857,1,112.17,143.17,0.6895,0,115.48,173.91,0.8745,0,97.54,143.11,0.5239,0,93.19,95.64,0.6303,1,42.85,60.87,0.5052,1,104.35,132.8,0.5237,1,58.75,111.27,0.3785,0,61.16,153.24,0.796,0,70.12,98.9,0.3102,0,67.11,69.53,0.3432,1,68.5,69.3,0.2688,1
beef_cattle_behavior,Feeding,val,beef_175_2_clip_0,2,True,True,pose_output_returned,140.4,0.5077,0.5069,37,20,0.5641,0.5676,22,158.86,210.42,0.8936,1,160.19,214.67,0.9105,0,158.48,212.51,0.6287,0,145.47,209.05,0.6675,0,165.6,205.03,0.6836,1,137.83,179.63,0.8722,1,131.36,154.43,0.623,1,124.04,153.12,0.43,1,140.84,157.29,0.5804,1,138.52,150.87,0.4562,1,160.39,174.73,0.8745,1,163.93,152.92,0.7003,1,177.84,148.66,0.6992,1,158.27,152.37,0.6257,1,149.03,138.88,0.2846,1,119.79,82.78,0.5469,0,129.95,82.57,0.3603,0,131.01,158.55,0.196,1,128.67,116.92,0.226,1,117.1,59.91,0.2839,1,68.22,12.27,0.66,1,100.13,23.53,0.6311,1,64.26,13.16,0.9812,1,167.61,93.53,0.4251,0,136.62,105.2,0.602,0,72.57,112.76,0.3046,0,129.5,177.38,0.0915,0,102.51,104.35,0.7513,1,98.79,123.0,0.5069,0,118.46,159.52,0.5162,0,102.4,139.69,0.3232,0,102.18,100.88,0.3879,1,65.45,82.38,0.362,0,94.3,115.97,0.2674,0,70.96,115.63,0.336,0,76.92,132.35,0.3052,0,81.93,96.47,0.273,0,79.22,72.32,0.2307,1,145.58,67.57,0.3037,1
beef_cattle_behavior,Feeding,val,beef_175_2_clip_0,3,True,True,pose_output_returned,141.45,0.5151,0.4979,36,19,0.6923,0.6667,27,193.16,207.48,0.9805,1,186.61,214.56,0.8216,0,178.03,214.95,0.5837,0,172.6,207.54,0.6367,1,191.01,202.07,0.3444,1,162.22,185.78,0.8328,1,139.8,165.79,0.4565,1,145.94,179.82,0.9164,1,157.26,163.27,0.5247,1,149.5,175.04,0.3908,1,178.17,179.11,0.6349,1,166.85,156.49,0.5163,1,175.21,157.59,0.3298,0,162.14,161.13,0.5603,1,147.73,173.47,0.3465,1,128.02,65.33,0.2879,1,133.69,50.8,0.1068,1,145.83,133.41,0.1213,1,128.0,106.7,0.157,1,129.02,43.41,0.2118,1,49.85,15.52,0.842,1,87.97,15.85,0.5079,1,44.65,16.77,1.0,1,22.67,66.86,0.4235,0,149.23,107.98,0.4506,1,110.59,131.23,0.3774,1,134.51,201.07,0.4061,1,113.11,115.82,0.5542,1,105.69,133.1,0.4506,0,133.72,200.52,0.8446,0,65.23,145.95,0.5395,0,76.88,94.4,0.3322,1,46.94,86.88,0.8895,0,70.65,124.33,0.4979,0,59.92,123.63,0.5329,0,65.87,150.86,0.705,0,91.32,108.11,0.4083,0,64.54,69.21,0.3311,1,76.81,77.9,0.2335,1
beef_cattle_behavior,Feeding,val,beef_175_2_clip_0,4,True,True,pose_output_returned,139.99,0.375,0.3126,26,11,0.5897,0.6538,23,78.44,102.71,0.3282,0,78.4,104.18,0.2993,0,78.44,103.46,0.3207,0,75.84,100.89,0.1563,0,80.89,100.65,0.3865,1,64.34,78.63,0.1416,1,45.08,33.21,0.1008,1,42.94,32.55,0.2992,1,57.94,17.43,0.1688,1,41.51,16.75,0.1439,0,73.01,79.0,0.1741,0,41.62,35.83,0.0999,0,70.98,58.2,0.197,0,149.69,108.43,0.1286,1,67.59,52.49,0.166,0,69.23,52.47,0.3938,0,60.62,49.4,0.0958,1,61.34,81.39,0.2977,1,69.44,85.92,0.2789,0,107.05,13.37,0.1389,1,138.73,41.75,0.755,1,87.78,10.38,0.571,1,139.94,47.31,0.8378,1,135.86,71.19,0.3762,1,87.7,96.31,0.8549,1,89.18,106.63,0.4948,1,76.11,138.57,0.3126,0,62.07,73.48,0.2876,1,126.71,115.63,0.3743,1,127.87,130.57,0.9864,0,124.92,134.41,0.6273,0,125.36,84.83,0.6683,1,160.99,71.56,0.6726,1,128.44,111.79,0.5123,1,155.36,114.89,0.6168,1,148.29,133.77,0.1635,0,107.64,107.07,0.6242,0,101.28,67.42,0.2165,1,98.52,63.08,0.3578,1
beef_cattle_behavior,Feeding,val,beef_175_2_clip_0,5,True,True,pose_output_returned,137.94,0.5373,0.5125,38,21,0.5641,0.5789,22,174.7,210.81,0.9916,1,173.55,216.9,0.9198,0,169.05,216.09,0.6686,0,159.32,210.46,0.7256,0,177.12,205.3,0.6059,1,147.66,184.63,0.8483,1,133.94,156.61,0.5125,1,138.19,146.07,0.4049,0,142.28,162.48,0.6436,1,145.08,153.08,0.5059,1,169.93,174.35,0.8939,1,166.78,149.43,0.979,1,170.99,132.38,0.6507,0,162.21,153.52,0.7561,1,158.33,141.75,0.2812,0,120.75,71.07,0.4426,1,122.78,60.76,0.2666,1,139.2,157.03,0.2383,1,125.16,105.35,0.2482,1,123.55,56.34,0.2536,1,60.48,12.21,0.809,1,89.73,16.34,0.558,1,54.88,14.86,0.9844,1,51.23,19.5,0.2333,1,140.28,104.98,0.5209,1,111.33,135.25,0.4827,0,128.29,184.39,0.1243,0,114.34,106.87,0.694,1,114.59,141.84,0.7387,0,122.98,162.27,0.4901,0,75.1,143.81,0.3125,0,98.73,90.32,0.2692,0,48.13,61.65,0.5756,0,99.63,124.86,0.2884,0,77.41,121.11,0.4219,0,75.73,152.07,0.5705,0,84.42,100.13,0.3551,0,72.82,66.24,0.2493,1,146.25,66.86,0.4393,1
beef_cattle_behavior,Feeding,val,beef_175_2_clip_0,6,True,True,pose_output_returned,139.19,0.4781,0.4597,30,18,0.7179,0.7667,28,169.83,210.42,0.9788,1,168.58,216.49,0.9027,0,164.26,214.01,0.7409,1,156.88,210.27,0.824,1,169.5,206.62,0.6879,1,145.8,188.7,0.9802,1,126.83,166.87,0.6997,1,128.86,175.48,0.6971,1,133.18,166.35,0.6159,1,137.79,168.02,0.5176,1,161.18,181.1,0.7027,1,158.77,159.85,0.6242,1,163.6,161.34,0.361,1,150.6,164.76,0.6137,1,142.74,161.56,0.4597,1,139.52,150.2,0.2409,1,120.82,81.23,0.1368,0,124.07,146.72,0.1243,1,118.03,147.15,0.141,1,98.86,18.72,0.1561,1,66.52,11.42,0.6639,1,93.2,19.77,0.4614,1,62.63,10.77,0.9179,1,176.56,92.27,0.3277,0,138.32,96.91,0.3584,1,121.66,157.93,0.1713,0,108.3,145.56,0.1957,0,106.97,102.42,0.327,1,115.76,140.23,0.5545,1,111.13,149.65,0.6484,0,107.75,145.09,0.1433,0,105.43,96.03,0.3652,1,47.07,44.02,0.6248,0,113.53,135.8,0.1895,1,45.43,59.6,0.4063,0,47.08,60.37,0.2945,0,70.12,87.33,0.3465,0,70.57,60.34,0.2787,1,70.98,61.79,0.1642,1
beef_cattle_behavior,Feeding,val,beef_175_2_clip_0,7,True,True,pose_output_returned,142.28,0.5131,0.4502,37,18,0.6154,0.6486,24,133.99,215.65,1.0,1,135.15,217.51,0.9514,0,136.3,213.77,0.768,1,126.26,206.5,0.6925,0,142.06,210.48,0.7536,1,126.89,178.17,0.9977,1,124.08,149.79,0.5797,1,115.81,143.81,0.4409,0,121.01,161.58,0.5467,1,125.93,146.18,0.4179,0,139.84,181.39,0.8883,1,151.23,161.71,0.4481,1,155.08,164.26,0.2033,1,136.72,164.29,0.4942,1,140.34,162.98,0.3698,1,137.18,66.29,0.7496,1,138.22,66.61,0.2794,1,132.17,82.59,0.1595,0,134.93,94.17,0.3152,1,137.66,40.63,0.2871,1,77.38,10.67,0.7351,1,111.73,18.74,0.603,1,71.18,10.2,0.922,1,56.27,193.28,0.2319,0,151.45,97.77,0.6868,1,147.91,138.96,0.2037,1,147.64,204.7,0.138,0,115.86,98.08,0.5035,1,128.82,142.9,0.5625,0,110.66,156.85,0.5215,0,108.9,146.56,0.4124,0,94.55,78.2,0.4502,1,57.84,53.05,0.6484,0,101.7,113.43,0.2265,0,57.91,73.98,0.4421,0,57.72,86.87,0.3789,1,82.81,87.71,0.3101,0,81.76,63.83,0.3146,1,161.82,68.04,0.3779,0
beef_cattle_behavior,Feeding,val,beef_186_6_clip_0,0,False,False,pose_detector_failure,125.89,0.0,0.0,0,0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0
beef_cattle_behavior,Feeding,val,beef_186_6_clip_0,1,False,False,pose_detector_failure,127.86,0.0,0.0,0,0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0
beef_cattle_behavior,Feeding,val,beef_186_6_clip_0,2,False,False,pose_detector_failure,128.27,0.0,0.0,0,0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0
beef_cattle_behavior,Feeding,val,beef_186_6_clip_0,3,False,False,pose_detector_failure,132.23,0.0,0.0,0,0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0
beef_cattle_behavior,Feeding,val,beef_186_6_clip_0,4,True,True,pose_output_returned,146.61,0.2538,0.227,21,2,0.1282,0.1429,5,110.72,193.88,0.0907,0,99.8,190.61,0.0695,0,55.47,145.47,0.1044,0,162.93,122.02,0.0601,0,84.67,113.25,0.096,0,139.16,46.48,0.0427,0,195.17,102.48,0.077,0,144.95,40.42,0.227,0,193.22,90.54,0.1399,0,17.51,28.78,0.1453,0,75.86,86.24,0.059,0,192.48,96.67,0.0737,0,47.45,147.33,0.1881,0,139.64,37.98,0.1054,0,180.56,86.49,0.3765,1,109.76,43.8,0.2861,0,188.83,87.3,0.3594,1,78.29,123.92,0.112,1,90.74,128.04,0.1787,0,188.2,85.17,0.3645,1,184.53,78.81,0.1775,0,168.06,62.42,0.4399,0,188.5,85.81,0.1581,1,48.17,111.11,0.1161,0,114.58,138.76,0.619,0,109.38,161.04,0.4913,0,102.44,187.75,0.749,0,110.94,139.55,0.3909,0,104.34,164.73,0.3715,0,102.92,188.91,0.4625,0,174.71,177.95,0.2999,0,185.89,109.59,0.3053,0,114.24,118.68,0.2059,0,187.05,146.97,0.2349,0,109.93,162.53,0.3069,0,93.65,187.34,0.3045,0,155.3,140.61,0.2817,0,141.75,90.76,0.394,0,136.58,88.06,0.4316,0
beef_cattle_behavior,Feeding,val,beef_186_6_clip_0,5,False,False,pose_detector_failure,124.17,0.0,0.0,0,0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0
beef_cattle_behavior,Feeding,val,beef_186_6_clip_0,6,False,False,pose_detector_failure,132.24,0.0,0.0,0,0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0
beef_cattle_behavior,Feeding,val,beef_186_6_clip_0,7,False,False,pose_detector_failure,128.99,0.0,0.0,0,0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0
beef_cattle_behavior,Drinking,train,beef_49_5_clip_0,0,True,True,pose_output_returned,146.05,0.3636,0.3542,30,9,0.0256,0.0,1,8.22,53.43,0.4452,0,11.26,54.08,0.4962,0,14.42,59.12,0.4216,0,9.29,53.73,0.5873,0,16.79,54.38,0.5259,0,9.97,40.28,0.6718,0,14.6,25.93,0.3086,0,14.8,23.59,0.266,0,14.85,28.36,0.6552,0,14.04,23.9,0.384,0,9.34,44.27,0.8529,0,9.99,32.65,0.4088,0,8.55,31.49,0.2746,0,11.52,29.81,0.6814,0,10.91,30.14,0.3542,0,22.71,32.66,0.2832,0,30.85,21.39,0.3994,0,158.63,86.77,0.1227,0,113.17,116.03,0.1224,0,33.02,18.78,0.4174,0,155.69,45.73,0.4529,0,104.01,28.93,0.5433,0,162.05,53.6,0.5962,0,7.94,55.87,0.0451,0,56.87,60.75,0.2268,0,55.13,73.18,0.162,0,156.5,115.97,0.2361,0,56.07,70.39,0.1019,0,63.8,145.33,0.178,1,153.25,115.47,0.2008,0,152.59,116.16,0.3041,0,140.67,80.58,0.4759,0,156.28,84.2,0.3509,0,157.85,110.54,0.145,0,160.0,107.18,0.1735,0,155.17,115.54,0.5121,0,80.48,70.1,0.1147,0,87.12,52.27,0.2445,0,104.11,56.2,0.439,0
beef_cattle_behavior,Drinking,train,beef_49_5_clip_0,1,False,False,pose_detector_failure,126.76,0.0,0.0,0,0,0.0,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0
