sample_id,dataset,source_image_path,provenance_group,cow_or_identity_id_if_available,session_or_timeblock_if_available,viewpoint,occlusion,body_cutoff,multiple_cows,review_status
vp1k_0975,SideViewCows2026,datasets/id/external/sideviewcows2026/snapshots/images/970/970_0007.jpg,snap_cow_0970_sess_003,cow_970,snapshots/snap_cow_0970_sess_003,side,partial,none,no,human_verified
vp1k_0976,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690336916_21-01-56_12_3.jpg,ev_1690336916_c12,cow_12,tb_3_cam_3,side,partial,partial,yes,human_verified
vp1k_0977,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/400/400_0262.jpg,barn_cow_0400_sess_001,cow_400,barn/barn_cow_0400_sess_001,side,none,none,no,human_verified
vp1k_0978,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690316351_15-19-11_8_3.jpg,ev_1690316351_c8,cow_8,tb_2_cam_3,side,none,none,no,human_verified
vp1k_0979,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.0/GS_416_5.jpg,GS_burst_2692,,GS_Gansu/GS_416,rear,none,none,no,human_verified
vp1k_0980,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690292471_08-41-11_5_3.jpg,ev_1690292471_c5,cow_5,tb_2_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0981,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/406/406_0149.jpg,parlor_cow_0406_sess_008,cow_406,parlor/parlor_cow_0406_sess_008,side,partial,partial,no,human_verified
vp1k_0982,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/290/290_0278.jpg,parlor_cow_0290_sess_006,cow_290,parlor/parlor_cow_0290_sess_006,side,partial,none,no,human_verified
vp1k_0983,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/4/1690319636_16-13-56_13_3.jpg,ev_1690319636_c13,cow_13,tb_3_cam_3,side,partial,partial,yes,human_verified
vp1k_0984,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.0/L-i11213.jpg,STEREO_burst_0249,,STEREO_Farm3/STEREO_blk_249,rear,none,partial,yes,human_verified
vp1k_0985,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/700/700_0518.jpg,parlor_cow_0700_sess_028,cow_700,parlor/parlor_cow_0700_sess_028,side,none,none,no,human_verified
vp1k_0986,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690282031_05-47-11_8_3.jpg,ev_1690282031_c8,cow_8,tb_2_cam_3,side,partial,none,yes,human_verified
vp1k_0987,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/5/1690282241_05-50-41_7_3.jpg,ev_1690282241_c7,cow_7,tb_2_cam_3,front-oblique,partial,none,no,human_verified
vp1k_0988,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.0/R-i8973.jpg,STEREO_burst_0190,,STEREO_Farm3/STEREO_blk_190,rear,none,none,yes,human_verified
vp1k_0989,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/444/444_0246.jpg,barn_cow_0444_sess_001,cow_444,barn/barn_cow_0444_sess_001,side,partial,none,no,human_verified
vp1k_0990,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/323/323_0073.jpg,barn_cow_0323_sess_001,cow_323,barn/barn_cow_0323_sess_001,side,none,partial,no,human_verified
vp1k_0991,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690327166_18-19-26_11_3.jpg,ev_1690327166_c11,cow_11,tb_3_cam_3,side,partial,none,no,human_verified
vp1k_0992,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690319411_16-10-11_10_3.jpg,ev_1690319411_c10,cow_10,tb_2_cam_3,unknown / ambiguous,none,none,yes,human_verified
vp1k_0993,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/6/1690297946_10-12-26_15_3.jpg,ev_1690297946_c15,cow_15,tb_2_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_0994,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/3/1690322576_17-02-56_8_3.jpg,ev_1690322576_c8,cow_8,tb_3_cam_3,side,partial,none,no,human_verified
vp1k_0995,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/4.25/YM_251_3.jpg,YM_burst_1225,,YM_Farm2/YM_251,rear,none,none,no,human_verified
vp1k_0996,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.5/GS_428_3.jpg,GS_burst_2705,,GS_Gansu/GS_428,rear,none,none,no,human_verified
vp1k_0997,SideViewCows2026,datasets/id/external/sideviewcows2026/barn/images/826/826_0238.jpg,barn_cow_0826_sess_001,cow_826,barn/barn_cow_0826_sess_001,side,none,partial,no,human_verified
vp1k_0998,SideViewCows2026,datasets/id/external/sideviewcows2026/parlor/images/672/672_0288.jpg,parlor_cow_0672_sess_020,cow_672,parlor/parlor_cow_0672_sess_020,side,partial,partial,no,human_verified
vp1k_0999,MmCows,datasets/behavior/mmcows/cropped_bboxes/behaviors/2/1690276556_04-15-56_11_3.jpg,ev_1690276556_c11,cow_11,tb_1_cam_3,unknown / ambiguous,none,none,no,human_verified
vp1k_1000,ScienceDB,datasets/bcs/sciencedb_bcs/dataset/3.75/YM_1680_2.jpg,YM_burst_0756,,YM_Farm2/YM_1680,rear,none,none,yes,human_verified
